reg_no | back_codes | back_names
23101159013 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101159015 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159020 | 100203 | CHEMISTRY
23101159021 | 100206,101202 | ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159023 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159024 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159037 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159039 | 100203 | CHEMISTRY
23101159040 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101159042 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159043 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159048 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159049 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102159008 | 100203 | CHEMISTRY
23102159011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102159013 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102159015 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102159017 | 100206 | ENGLISH
23103159008 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103159009 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103159011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103159013 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103159021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103159022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159004 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23152159008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159009 | 100201 | BASIC ELECTRICAL ENGINEERING
23152159021 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23152159022 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152159023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159027 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23152159039 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152159043 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159045 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23152159050 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152159051 | 100201,105201 | BASIC ELECTRICAL ENGINEERING,PHYSICS (SEMICONDUCTOR PHYSICS)
23101165001 | 100204,100206 | PROGRAMMING FOR PROBLEM SOLVING,ENGLISH
23101165011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101165024 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23104165002 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104165003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101167005 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101167006 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101167010 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23105167002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105167003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105167004 | 100202 | ENGINEERING GRAPHICS & DESIGN
